MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
3.4381104434,6.8449460252,19.2222764876,0.0,0.730463147119,0.730463147119,0.730463147119,2.05564153806,1.82033410364,14.1245528347,14.1245528347,0.0,0.730463147119,1.82033410364,1.19431763788,1.82033410364,0.730463147119,1.54096275563,6.73278837248,1.19431763788,11.1929515353,0.0,11.5614604871,1.82033410364,0.0,11.5614604871,0.0,0.0,11.5614604871,0.730463147119,0.0,0.730463147119,0.0,1.19431763788,0.730463147119,1.54096275563,2.05564153806,2.25967378672,0.0,1.54096275563,14.1245528347,1.54096275563,1.19431763788,10.3522660922,2.05564153806,2.05564153806,1.19431763788,6.770766202,0.0,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,2.44026837836,1.82033410364,13.5568495986,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6082447356
2.05564153806,5.91494001896,27.1481989196,0.730463147119,0.730463147119,0.0,0.0,2.75025029749,1.82033410364,14.153024761,14.1624665671,0.0,1.19431763788,1.82033410364,0.0,1.82033410364,0.730463147119,1.19431763788,13.873147428,2.25967378672,0.0,4.59715671171,13.9271831481,1.19431763788,0.730463147119,13.9271831481,0.0,0.0,13.9271831481,1.19431763788,0.0,0.0,0.730463147119,0.0,0.730463147119,1.19431763788,2.05564153806,2.25967378672,0.730463147119,1.19431763788,14.153024761,0.0,1.54096275563,11.8124920766,2.05564153806,2.05564153806,1.19431763788,11.695834404,6.0217423524,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,1.19431763788,0.0,16.1827104106,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.8610012107
3.2377281977,5.68450665682,18.5633674372,0.730463147119,0.730463147119,1.54096275563,0.730463147119,2.05564153806,1.82033410364,14.1118273949,14.1118273949,0.0,1.54096275563,1.82033410364,1.82033410364,1.82033410364,1.54096275563,0.0,9.6160869123,2.25967378672,0.0,0.0,9.6160869123,1.82033410364,0.730463147119,13.0116280104,0.0,0.0,13.0116280104,0.0,0.0,0.730463147119,0.0,1.54096275563,0.730463147119,1.54096275563,2.25967378672,1.19431763788,0.730463147119,2.05564153806,14.1229645669,1.54096275563,1.19431763788,10.6168428951,2.05564153806,2.05564153806,1.19431763788,0.0,5.35720320242,0.0,0.0,0.0,0.0,1.54096275563,1.19431763788,0.0,1.82033410364,0.730463147119,13.7590853821,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7752974217
2.05564153806,6.65495044352,19.94335975,0.730463147119,0.730463147119,0.0,0.0,2.25967378672,1.82033410364,14.1261404153,14.1261404153,8.79773559212,1.54096275563,1.82033410364,1.82033410364,1.82033410364,1.54096275563,0.730463147119,10.2210511965,2.25967378672,0.0,11.9370672049,13.149820473,1.19431763788,0.730463147119,13.149820473,0.0,0.0,13.149820473,0.0,0.0,1.19431763788,0.0,1.54096275563,0.730463147119,1.54096275563,2.44026837836,2.25967378672,0.730463147119,1.19431763788,14.1261404153,1.19431763788,1.19431763788,10.6348873472,2.05564153806,2.05564153806,1.19431763788,0.0,0.0,0.0,9.75842361648,0.0,0.0,1.54096275563,1.82033410364,0.0,2.75025029749,1.19431763788,15.3199458953,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1034915969
1.19431763788,4.13771064462,15.0752194665,0.730463147119,1.19431763788,1.54096275563,0.0,2.60259446877,1.82033410364,14.1812777409,14.1828410045,10.0402447906,1.19431763788,1.82033410364,1.19431763788,1.82033410364,1.54096275563,1.19431763788,10.9468366068,2.25967378672,0.0,9.18544495383,12.0397940139,0.0,0.730463147119,12.0771490477,11.3540941668,0.0,13.7502956959,0.730463147119,0.0,1.19431763788,0.730463147119,1.54096275563,0.730463147119,1.19431763788,2.44026837836,2.25967378672,0.0,1.54096275563,14.1812777409,0.0,1.19431763788,10.1690071305,2.05564153806,2.05564153806,1.19431763788,6.93453998987,0.0,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,2.88584647249,1.54096275563,15.1533026012,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.0581583125
2.88584647249,6.42651269805,20.4874236902,0.730463147119,0.730463147119,0.0,0.0,2.44026837836,1.82033410364,14.1890874262,14.1890874262,0.0,1.19431763788,1.82033410364,1.19431763788,1.82033410364,1.54096275563,2.25967378672,0.0,2.25967378672,0.0,11.7054508059,11.7054508059,0.0,0.730463147119,11.7054508059,11.7054508059,0.0,13.7166978706,0.0,0.0,1.19431763788,0.730463147119,1.54096275563,0.730463147119,1.19431763788,2.44026837836,2.25967378672,0.0,1.54096275563,14.1890874262,1.19431763788,1.19431763788,10.5850058561,2.05564153806,2.05564153806,1.19431763788,0.0,5.96898058539,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,2.88584647249,0.0,14.99425549,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1884227993
2.88584647249,5.85955120861,21.1519762567,0.730463147119,0.730463147119,0.730463147119,0.0,2.88584647249,1.82033410364,14.1922066658,14.1922066658,12.2115382342,0.0,1.82033410364,0.0,1.82033410364,0.730463147119,2.25967378672,0.0,2.25967378672,0.0,13.1184125294,13.1184125294,0.0,0.730463147119,13.1519043352,13.3404856801,0.0,15.4283153448,0.0,0.0,1.54096275563,0.730463147119,1.54096275563,0.730463147119,1.19431763788,2.88584647249,2.25967378672,0.730463147119,1.19431763788,14.1922066658,0.0,1.54096275563,10.9141479775,2.05564153806,2.05564153806,1.19431763788,8.01388369737,0.0,4.83805934913,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,0.730463147119,0.0,16.7633135344,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.9917557065
2.05564153806,5.68450665682,18.5982379273,0.730463147119,0.730463147119,1.54096275563,0.0,2.05564153806,2.25967378672,14.1388163968,14.1388163968,0.0,1.54096275563,1.82033410364,1.82033410364,1.82033410364,0.0,0.0,10.8769567921,2.25967378672,0.0,7.45502358031,11.4386612929,0.0,0.730463147119,11.4386612929,0.0,0.0,11.4386612929,0.0,0.0,0.730463147119,0.0,1.19431763788,0.730463147119,1.54096275563,1.82033410364,2.25967378672,0.0,1.54096275563,14.1403978212,1.54096275563,0.730463147119,9.40551922177,2.05564153806,2.05564153806,1.19431763788,8.05912577551,0.0,0.0,0.0,0.0,0.0,1.54096275563,1.19431763788,0.0,0.0,1.19431763788,13.4205228211,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7352767025
2.05564153806,5.77377322049,20.9623246629,0.730463147119,0.730463147119,1.54096275563,0.0,2.25967378672,1.82033410364,14.1890874262,14.1890874262,0.0,1.54096275563,1.82033410364,1.19431763788,1.82033410364,1.54096275563,0.0,11.9549068685,2.25967378672,0.0,8.28457340455,12.543063139,0.0,0.730463147119,12.543063139,0.0,0.0,12.543063139,0.730463147119,0.0,0.730463147119,0.730463147119,1.54096275563,0.730463147119,1.19431763788,2.05564153806,2.25967378672,0.0,1.54096275563,14.1922066658,1.54096275563,1.19431763788,10.6348873472,2.05564153806,2.05564153806,1.19431763788,0.0,5.35720320242,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,2.44026837836,0.0,14.6464835558,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.9703566411
3.12823868577,5.68450665682,18.5982379273,0.730463147119,0.730463147119,1.54096275563,0.0,2.05564153806,2.25967378672,14.0556280328,14.1765839602,0.0,1.54096275563,1.82033410364,1.82033410364,0.0,1.54096275563,2.25967378672,0.0,2.25967378672,0.0,10.4206126672,10.4206126672,1.82033410364,0.0,10.6572939853,10.4206126672,0.0,12.4241478899,0.0,0.0,0.730463147119,0.0,1.54096275563,0.730463147119,0.730463147119,2.25967378672,2.25967378672,0.0,1.54096275563,14.0798191699,1.54096275563,0.730463147119,8.93041755788,2.05564153806,2.05564153806,0.0,0.0,0.0,7.39749795772,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,2.05564153806,0.730463147119,13.5735293378,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.5228856968
0.0,5.13356729283,18.1802189467,0.730463147119,0.730463147119,0.0,0.0,2.60259446877,1.82033410364,14.1922066658,14.1922066658,7.84899027221,1.19431763788,1.82033410364,1.19431763788,0.730463147119,1.19431763788,1.19431763788,4.13771064462,2.25967378672,0.0,12.9811311443,13.0332486447,0.0,0.730463147119,13.0332486447,0.0,0.0,13.0332486447,0.0,0.0,1.19431763788,0.0,1.19431763788,0.730463147119,1.19431763788,2.25967378672,2.25967378672,0.730463147119,1.19431763788,14.1922066658,1.19431763788,1.19431763788,10.189934126,2.05564153806,2.05564153806,1.19431763788,7.02090942439,5.32154056264,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,0.730463147119,0.730463147119,15.1905620235,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2185001038
3.01134024326,5.35720320242,19.9921365573,0.730463147119,0.730463147119,0.0,0.0,2.44026837836,2.05564153806,14.0572457614,14.1038515117,0.0,1.54096275563,1.82033410364,1.82033410364,1.82033410364,1.54096275563,2.25967378672,0.0,2.25967378672,0.0,10.6348873472,10.6348873472,1.19431763788,0.730463147119,11.8371749947,11.5345751319,0.0,13.698887979,0.0,0.0,1.19431763788,0.0,1.54096275563,0.730463147119,1.54096275563,2.75025029749,2.25967378672,0.0,1.54096275563,14.1671783901,1.54096275563,1.19431763788,10.1690071305,2.05564153806,2.05564153806,1.19431763788,3.12823868577,3.01134024326,5.80273872402,0.0,0.0,0.0,1.54096275563,0.0,0.0,2.25967378672,1.82033410364,14.6048602503,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8494048444
2.88584647249,5.96898058539,19.618539077,0.730463147119,0.730463147119,1.54096275563,0.0,2.44026837836,1.82033410364,14.1781492193,14.1797138127,10.6213640218,1.54096275563,1.82033410364,1.19431763788,1.82033410364,1.54096275563,1.19431763788,11.2928026221,2.25967378672,0.0,9.16320315445,12.2821280611,0.0,0.730463147119,12.2821280611,12.0599607187,0.0,14.2356009098,0.730463147119,0.0,1.19431763788,0.730463147119,1.54096275563,0.730463147119,1.19431763788,2.60259446877,2.25967378672,0.0,1.54096275563,14.1797138127,1.19431763788,1.19431763788,10.9305353038,2.05564153806,2.05564153806,1.19431763788,10.6348873472,4.79212964384,0.0,0.0,0.0,0.0,1.54096275563,0.0,0.0,1.82033410364,1.54096275563,15.5892078357,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2991120673
2.88584647249,6.12368100317,19.7084941579,0.730463147119,0.730463147119,1.54096275563,0.0,2.60259446877,1.82033410364,14.1890874262,14.1906473764,9.35034917823,1.19431763788,1.82033410364,0.0,1.82033410364,0.0,2.25967378672,0.0,2.25967378672,0.0,12.505563962,12.505563962,0.0,0.730463147119,12.505563962,12.9459459013,0.0,14.8571208107,0.0,0.0,1.19431763788,0.730463147119,1.82033410364,0.730463147119,1.19431763788,2.75025029749,2.25967378672,0.730463147119,1.19431763788,14.1890874262,1.19431763788,1.54096275563,11.6797433696,2.05564153806,2.05564153806,1.19431763788,8.01388369737,7.49731249475,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,0.730463147119,0.730463147119,16.1189620932,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.6666602074
2.05564153806,6.04766390611,22.7599258823,0.730463147119,0.730463147119,1.54096275563,0.0,2.44026837836,1.82033410364,14.1356515029,14.1656084533,8.92231025502,1.54096275563,1.82033410364,1.19431763788,1.82033410364,0.730463147119,1.19431763788,11.8677685874,2.25967378672,0.0,12.2224958977,14.0990576382,1.82033410364,0.730463147119,14.4929892535,0.0,0.0,14.4929892535,0.730463147119,0.0,1.19431763788,0.0,1.54096275563,0.730463147119,1.54096275563,2.44026837836,1.19431763788,0.730463147119,1.19431763788,14.1356515029,1.19431763788,1.19431763788,10.6348873472,2.05564153806,2.05564153806,1.19431763788,9.03369954227,0.0,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,2.75025029749,1.82033410364,16.5978693334,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1007176854
2.05564153806,6.0217423524,20.1317402826,0.730463147119,0.730463147119,0.0,0.0,2.44026837836,1.82033410364,14.1875268145,14.1875268145,7.71155362373,1.19431763788,1.82033410364,1.19431763788,1.82033410364,0.0,1.19431763788,12.1617774717,2.25967378672,0.0,9.95117165694,13.2077047578,0.0,0.730463147119,13.2606121907,0.0,0.0,13.2606121907,0.730463147119,0.0,1.19431763788,0.0,1.54096275563,0.730463147119,1.19431763788,2.44026837836,2.25967378672,0.0,1.54096275563,14.1875268145,1.19431763788,1.19431763788,10.5528323567,2.05564153806,2.05564153806,1.19431763788,7.39749795772,4.43726880119,0.0,0.0,0.0,0.0,1.54096275563,1.82033410364,0.0,2.60259446877,0.730463147119,15.4136628538,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.328294703
